alias;measure;offset;;;
COR-CUAD-PRES-GAL-1CA;pres_fan1;3853;;;
COR-CUAD-PRES-GAL-1CA;pres_fan2;3854;;;
COR-CUAD-PRES-GAL-2MA;remote_control;3855;;;
COR-CUAD-PRES-GAL-2MA;pres_fan1;3856;;;
COR-CUAD-PRES-GAL-2MA;pres_fan2;3857;;;
COR-CUAD-PRES-GAL-2CA;remote_control;3858;;;
COR-CUAD-PRES-GAL-2CA;pres_fan1;3859;;;
COR-CUAD-PRES-GAL-2CA;pres_fan2;3860;;;
COR-CUAD-PRES-GAL-3MA;remote_control;3861;;;
COR-CUAD-PRES-GAL-3MA;pres_fan1;3862;;;
COR-CUAD-PRES-GAL-3MA;pres_fan2;3863;;;
COR-CUAD-PRES-GAL-3CA;remote_control;3864;;;
COR-CUAD-PRES-GAL-3CA;pres_fan1;3865;;;
COR-CUAD-PRES-GAL-3CA;pres_fan2;3866;;;
NG-CUAD-PRES-GAL-CA;remote_control;3867;;;
NG-CUAD-PRES-GAL-CA;pres_fan1;3868;;;
NG-CUAD-PRES-GAL-CA;pres_fan2;3869;;;
NG-CUAD-PRES-GAL-MA;remote_control;3870;;;
NG-CUAD-PRES-GAL-MA;pres_fan1;3871;;;
NG-CUAD-PRES-GAL-MA;pres_fan2;3872;;;
STM2-CUAD-PRES-GAL-CA;remote_control;3873;;;
STM2-CUAD-PRES-GAL-CA;pres_fan1;3874;;;
STM2-CUAD-PRES-GAL-CA;pres_fan2;3875;;;
STM2-CUAD-PRES-GAL-MA;remote_control;3876;;;
STM2-CUAD-PRES-GAL-MA;pres_fan1;3877;;;
STM2-CUAD-PRES-GAL-MA;pres_fan2;3878;;;
LQ-CUAD-PRES-GAL-CA;remote_control;3879;;;
LQ-CUAD-PRES-GAL-CA;pres_fan1;3880;;;
LQ-CUAD-PRES-GAL-CA;pres_fan2;3881;;;
LQ-CUAD-PRES-GAL-MA;remote_control;3882;;;
LQ-CUAD-PRES-GAL-MA;pres_fan1;3883;;;
LQ-CUAD-PRES-GAL-MA;pres_fan2;3884;;;
RESERVED;RESERVED;3885;;;
RESERVED;RESERVED;3886;;;
RESERVED;RESERVED;3887;;;
RESERVED;RESERVED;3888;;;
RESERVED;RESERVED;3889;;;
RESERVED;RESERVED;3890;;;
RESERVED;RESERVED;3891;;;
RESERVED;RESERVED;3892;;;
RESERVED;RESERVED;3893;;;
RESERVED;RESERVED;3894;;;
RV-SMF-AA-1CA;light_status;3895;;;
RV-SMF-AA-1MA;light_status;3896;;;
RV-SMF-RR-1CA;light_status;3897;;;
RV-SMF-RR-1MA;light_status;3898;;;
MM-SMF-AA-1CA;light_status;3899;;;
MM-SMF-AA-1MA;light_status;3900;;;
MM-SMF-RR-1CA;light_status;3901;;;
MM-SMF-RR-1MA;light_status;3902;;;
LQ-SMF-AA-1MA;light_status;3903;;;
LQ-SMF-AA-2MA;light_status;3904;;;
LQ-SMF-AA-1CA;light_status;3905;;;
LQ-SMF-RR-1MA;light_status;3906;;;
LQ-SMF-RR-1CA;light_status;3907;;;
CH-SMF-AA-1MA;light_status;3908;;;
CH-SMF-AA-1CA;light_status;3909;;;
CH-SMF-RR-1MA;light_status;3910;;;
CH-SMF-RR-1CA;light_status;3911;;;
CAS-SMF-AA-CA;light_status;3912;;;
CAS-SMF-AA-MA;light_status;3913;;;
COR-SMF-AA-1CA;light_status;3914;;;
COR-SMF-AA-1MA;light_status;3915;;;
STM2-SMF-AA-1MA;light_status;3916;;;
STM2-SMF-AA-1CA;light_status;3917;;;
NG-SMF-AA-1MA;light_status;3918;;;
NG-SMF-AA-1CA;light_status;3919;;;
RESERVED;RESERVED;3920;;;
RESERVED;RESERVED;3921;;;
RESERVED;RESERVED;3922;;;
RESERVED;RESERVED;3923;;;
RESERVED;RESERVED;3924;;;
RV-CITS-1;temperature;3925;;;
RV-CBT;temperature;3926;;;
RV-CGBT-1;temperature;3927;;;
RV-CPCI-1;temperature;3928;;;
MM-CITS-1;temperature;3929;;;
MM-CGBT-1;temperature;3930;;;
MM-CPCI-1;temperature;3931;;;
STMI-CITS-1;temperature;3932;;;
STMI-CGBT-1;temperature;3933;;;
CAS-PCI-BC;temperature;3934;;;
CAS-CGBT-BC;temperature;3935;;;
CAS-CITS-BC;temperature;3936;;;
CAS-CGBT-BM;temperature;3937;;;
CAS-CITS-BM;temperature;3938;;;
CH-CGBT-1;temperature;3939;;;
CH-CITS-1;temperature;3940;;;
CH-CPCI-1;temperature;3941;;;
COR-PCI-BC;temperature;3942;;;
COR-CGBT-BC;temperature;3943;;;
COR-CITS-BC;temperature;3944;;;
COR-CITS-BM;temperature;3945;;;
COR-CGBT-BM;temperature;3946;;;
LQ-CGBT-1;temperature;3947;;;
LQ-CITS-1;temperature;3948;;;
LQ-PCI-1;temperature;3949;;;
EST-CITS-1;temperature;3950;;;
EST-CGBT-1;temperature;3951;;;
STM2-CITS-BC;temperature;3952;;;
STM2-CGBT-BC;temperature;3953;;;
NG-CITS-BM;temperature;3954;;;
NG-CPCI-BM;temperature;3955;;;
NG-CGBT-BM;temperature;3956;;;
NG-CITS-BC;temperature;3957;;;
MM-CBT;temperature;3958;;;
STMI-CBT;temperature;3959;;;
CAS-CBT;temperature;3960;;;
CH-CBT;temperature;3961;;;
COR-CBT;temperature;3962;;;
LQ-CBT;temperature;3963;;;
EST-CBT;temperature;3964;;;
STM2-CBT;temperature;3965;;;
NG-CBT;temperature;3966;;;
RESERVED;RESERVED;3967;;;
RESERVED;RESERVED;3968;;;
RESERVED;RESERVED;3969;;;
CAS-MAGDIF-MAN-CSA-SAI-B;state;3970;;;
CAS-MAGDIF-AA1-SC;state;3971;;;
CAS-MAGDIF-AA2-SC;state;3972;;;
CAS-MAGDIF-AA10-SM;state;3973;;;
CAS-MAGDIF-AA11-SM;state;3974;;;
CAS-MAGDIF-AE9-SM;state;3975;;;
CAS-MAGDIF-AE12-SC;state;3976;;;
CAS-MAGDIF-A15-SC;state;3977;;;
CAS-MAGDIF-A16-SM;state;3978;;;
CAS-MAGDIF-MAN-CSA-RED-B;state;3979;;;
CAS-MAGDIF-A3-SC;state;3980;;;
CAS-MAGDIF-A5-SC;state;3981;;;
CAS-MAGDIF-A4-SC;state;3982;;;
CAS-MAGDIF-A6-SC;state;3983;;;
CAS-MAG-CSA-SAI-B;state;3984;;;
CAS-MAG-CSA-RED-B;state;3985;;;
CAS-MAGDIF-MAN-CSA-SAI-A;state;3986;;;
CAS-MAGDIF-AA10-SC;state;3987;;;
CAS-MAGDIF-AA11-SC;state;3988;;;
CAS-MAGDIF-AA1-SM;state;3989;;;
CAS-MAGDIF-AA2-SM;state;3990;;;
CAS-MAGDIF-AE9-SC;state;3991;;;
CAS-MAGDIF-AE12-SM;state;3992;;;
CAS-MAGDIF-A13-SC;state;3993;;;
CAS-MAGDIF-A14-SM;state;3994;;;
CAS-MAGDIF-MAN-CSA-RED-A;state;3995;;;
CAS-MAGDIF-A3-SM;state;3996;;;
CAS-MAGDIF-A5-SM;state;3997;;;
CAS-MAGDIF-A4-SM;state;3998;;;
CAS-MAGDIF-A6-SM;state;3999;;;
CAS-MAG-A1-ITS-A;state;4000;;;
CAS-MAG-E1-ITS-A;state;4001;;;
CAS-MAG-F1-ITS-A;state;4002;;;
CAS-MAG-F2-ITS-A;state;4003;;;
CAS-MAG-CSA-SAI-A;state;4004;;;
CAS-MAG-CSA-RED-A;state;4005;;;
CAS-MAGDIF-CS-ITS-A;state;4006;;;
CAS-INT-MT-CGBT-A;state;4007;;;
CAS-MAGDIF-CSA-RED-A-CGBT-A;state;4008;;;
CAS-INT-CGBT-A;state;4009;;;
CAS-MAGDIF-SER-AUX-GE-CGBT-A;state;4010;;;
CAS-CONT-CONM-RED-CGBT-A;state;4011;;;
CAS-CONT-CONM-GRUPO-CGBT-A;state;4012;;;
CAS-INT-SAI-CGBT-A;state;4013;;;
CAS-INT-CSV-A-CGBT-A;state;4014;;;
CAS-INT-CS-PCI-CGBT-A;state;4015;;;
CAS-INT-BAT-COND-CGBT-A;state;4016;;;
CAS-MAGDIF-CS-BT-CGBT-A;state;4017;;;
CAS-INT-CS-SAI-A;state;4018;;;
CAS-MAGDIF-CSA-SAI-CS-SAI-A;state;4019;;;
CAS-MAGDIF-ITS-1-SAI-A;state;4020;;;
CAS-MAGDIF-CSG-GAL-SAI-A;state;4021;;;
CAS-MAGDIF-CS-ITS-SAI-A;state;4022;;;
CAS-MAGDIF-CS-PCI-SAI-A;state;4023;;;
CAS-MAGDIF-CS-BT-A;state;4024;;;
CAS-MAG-A1-BT-A;state;4025;;;
CAS-MAG-E1-BT-A;state;4026;;;
CAS-MAG-F1-BT-A;state;4027;;;
CAS-MAG-F2-BT-A;state;4028;;;
CAS-INT-MT-CGBT-B;state;4029;;;
CAS-MAGDIF-CSA-RED-B-CGBT-B;state;4030;;;
CAS-INT-CGBT-B;state;4031;;;
CAS-MAGDIF-SER-AUX-GE-CGBT-B;state;4032;;;
CAS-CONT-CONM-RED-CGBT-B;state;4033;;;
CAS-CONT-CONM-GRUPO-CGBT-B;state;4034;;;
CAS-INT-SAI-CGBT-B;state;4035;;;
CAS-INT-CSV-B-CGBT-B;state;4036;;;
CAS-INT-BAT-COND-CGBT-B;state;4037;;;
CAS-MAGDIF-CS-BT-CGBT-B;state;4038;;;
CAS-MAGDIF-CUAD-SECC-CGBT-B;state;4039;;;
CAS-INT-CS-SAI-B;state;4040;;;
CAS-MAGDIF-CSA-SAI-CS-SAI-B;state;4041;;;
CAS-MAGDIF-ITS-1-SAI-B;state;4042;;;
CAS-MAGDIF-CSG-GAL-SAI-B;state;4043;;;
CAS-MAGDIF-CS-ITS-SAI-B;state;4044;;;
CAS-MAGDIF-CS-ITS-B;state;4045;;;
CAS-MAG-A1-ITS-B;state;4046;;;
CAS-MAG-E1-ITS-B;state;4047;;;
CAS-MAG-F1-ITS-B;state;4048;;;
CAS-MAG-F2-ITS-B;state;4049;;;
CAS-MAGDIF-CS-BT-B;state;4050;;;
CAS-MAG-A1-BT-B;state;4051;;;
CAS-MAG-E1-BT-B;state;4052;;;
CAS-MAG-F1-BT-B;state;4053;;;
CAS-MAG-F2-BT-B;state;4054;;;
CAS-MAG-ITS-1-A;state;4055;;;
CAS-MAGDIF-BF10-A;state;4056;;;
CAS-MAGDIF-BF11-A;state;4057;;;
CAS-MAGDIF-BF12-A;state;4058;;;
CAS-MAGDIF-BF13.1-A;state;4059;;;
CAS-MAGDIF-BF13.3-A;state;4060;;;
CAS-MAGDIF-BF13.2-A;state;4061;;;
CAS-MAGDIF-BF14.1-A;state;4062;;;
CAS-MAGDIF-BF14.2-A;state;4063;;;
CAS-MAGDIF-BF14.3-A;state;4064;;;
CAS-MAGDIF-BF15-A;state;4065;;;
CAS-MAGDIF-OP-VODAFONE-A;state;4066;;;
CAS-MAGDIF-BF19-A;state;4067;;;
CAS-MAGDIF-BF20-A;state;4068;;;
CAS-MAGDIF-BF21-A;state;4069;;;
CAS-MAGDIF-BF22-A;state;4070;;;
CAS-MAGDIF-BF23-A;state;4071;;;
CAS-MAGDIF-BF24-A;state;4072;;;
CAS-MAGDIF-BF25-A;state;4073;;;
CAS-MAGDIF-BF26-A;state;4074;;;
CAS-MAGDIF-BF27-A;state;4075;;;
CAS-MAGDIF-BF28-A;state;4076;;;
CAS-MAGDIF-OP-ORANGE-A;state;4077;;;
CAS-MAGDIF-BF30-A;state;4078;;;
CAS-MAGDIF-BF31-A;state;4079;;;
CAS-MAGDIF-OP-MOVISTAR-A;state;4080;;;
CAS-MAGDIF-BF33-A;state;4081;;;
CAS-MAGDIF-BF34-A;state;4082;;;
CAS-MAGDIF-BF35-A;state;4083;;;
CAS-MAGDIF-DET-LAZO-A;state;4084;;;
CAS-MAGDIF-CGBT-ITS-1-A;state;4085;;;
CAS-MAG-ITS-1-B;state;4086;;;
CAS-MAGDIF-BF10-B;state;4087;;;
CAS-MAGDIF-BF11-B;state;4088;;;
CAS-MAGDIF-BF13.1-B;state;4089;;;
CAS-MAGDIF-BF13.2-B;state;4090;;;
CAS-MAGDIF-BF14.1-B;state;4091;;;
CAS-MAGDIF-BF14.2-B;state;4092;;;
CAS-MAGDIF-BF15-B;state;4093;;;
CAS-MAGDIF-BF19-B;state;4094;;;
CAS-MAGDIF-BF20-B;state;4095;;;
CAS-MAGDIF-BF21-B;state;4096;;;
CAS-MAGDIF-BF22-B;state;4097;;;
CAS-MAGDIF-BF23-B;state;4098;;;
CAS-MAGDIF-BF24-B;state;4099;;;
CAS-MAGDIF-BF26-B;state;4100;;;
CAS-MAGDIF-BF27-B;state;4101;;;
CAS-MAGDIF-BF28-B;state;4102;;;
CAS-MAGDIF-BF30-B;state;4103;;;
CAS-MAGDIF-BF31-B;state;4104;;;
CAS-MAGDIF-CGBT-ITS-1-B;state;4105;;;
CAS-MAGDIF-BF33-B;state;4106;;;
CAS-MAGDIF-BF34-B;state;4107;;;
CAS-MAGDIF-BF35-B;state;4108;;;
CAS-MAGDIF-DET-LAZO-B;state;4109;;;
CAS-INT-CSV-A;state;4110;;;
CAS-MAGDIF-MAN-CSV-A;state;4111;;;
CAS-VENT-INT-VF1-MA;state;4112;;;
CAS-VENT-INT-VF2-MA;state;4113;;;
CAS-VENT-INT-VF3-MA;state;4114;;;
CAS-VENT-INT-VF4-MA;state;4115;;;
CAS-VENT-INT-VF5-MA;state;4116;;;
CAS-VENT-INT-VF6-MA;state;4117;;;
CAS-VENT-INT-VF7-MA;state;4118;;;
CAS-VENT-INT-VF7-CA;state;4119;;;
CAS-VENT-INT-VF8-CA;state;4120;;;
CAS-MAGDIF-RCAL-CV1-CSV-A;state;4121;;;
CAS-INT-CSV-B;state;4122;;;
CAS-MAGDIF-MAN-CSV-B;state;4123;;;
CAS-VENT-INT-VF1-CA;state;4124;;;
CAS-VENT-INT-VF2-CA;state;4125;;;
CAS-VENT-INT-VF3-CA;state;4126;;;
CAS-VENT-INT-VF4-CA;state;4127;;;
CAS-VENT-INT-VF5-CA;state;4128;;;
CAS-VENT-INT-VF6-CA;state;4129;;;
CAS-VENT-INT-VF8-MA;state;4130;;;
CAS-VENT-INT-VF9-MA;state;4131;;;
CAS-VENT-INT-VF10-MA;state;4132;;;
CAS-MAG-CSG-GAL-2;state;4133;;;
CAS-MAGDIF-GA1-CSG-2;state;4134;;;
CAS-MAGDIF-GA2-CSG-2;state;4135;;;
CAS-MAGDIF-GE1-CSG-2;state;4136;;;
CAS-MAGDIF-GF5-CSG-2;state;4137;;;
CAS-MAGDIF-GF6-CSG-2;state;4138;;;
CAS-MAGDIF-GF9-CSG-2;state;4139;;;
CAS-MAGDIF-CIR-PRES-CSG-2;state;4140;;;
CAS-MAG-CSG-GAL-1;state;4141;;;
CAS-MAGDIF-GA1-CSG-1;state;4142;;;
CAS-MAGDIF-GA2-CSG-1;state;4143;;;
CAS-MAGDIF-GE1-CSG-1;state;4144;;;
CAS-MAGDIF-GF5-CSG-1;state;4145;;;
CAS-MAGDIF-GF6-CSG-1;state;4146;;;
CAS-MAGDIF-GF9-CSG-1;state;4147;;;
CAS-MAGDIF-CIR-PRES-CSG-1;state;4148;;;
CAS-CONT-GA1-CSG-2;state;4149;;;
CAS-CONT-GA2-CSG-2;state;4150;;;
CAS-CONT-GE1-CSG-2;state;4151;;;
CAS-CONT-GA1-CSG-1;state;4152;;;
CAS-CONT-GA2-CSG-1;state;4153;;;
CAS-CONT-GE1-CSG-1;state;4154;;;
CAS-EKOR-RPG-UCT-BM;state;4155;;;
CAS-EKOR-RPG-UCT-SECC;state;4156;;;
CAS-EKOR-RPG-UCT-BC;state;4157;;;
CAS-MAGDIF-BF39-A;state;4158;;;
CAS-MAGDIF-MAN-ITS-1-A;state;4159;;;
CAS-MAGDIF-MAN-ITS-1-B;state;4160;;;
CAS-MAGDIF-BF25-B;state;4161;;;
CAS-MAGDIF-BF29-B;state;4162;;;
CH-INT-CSA-RED;state;4163;;;
CH-MAGDIF-MAN-CSA-RED;state;4164;;;
CH-MAGDIF-A3-SC;state;4165;;;
CH-MAGDIF-A5-SC;state;4166;;;
CH-MAGDIF-A7-SC;state;4167;;;
CH-MAGDIF-A4-SC;state;4168;;;
CH-MAGDIF-A6-SC;state;4169;;;
CH-MAGDIF-A8-SC;state;4170;;;
CH-MAGDIF-A14-SM;state;4171;;;
CH-MAGDIF-A16-SM;state;4172;;;
CH-MAGDIF-A18-SM;state;4173;;;
CH-MAGDIF-A11-SM;state;4174;;;
CH-MAGDIF-A13-SM;state;4175;;;
CH-MAGDIF-A15-SM;state;4176;;;
CH-INT-CSA-SAI;state;4177;;;
CH-MAGDIF-MAN-CSA-SAI;state;4178;;;
CH-MAGDIF-AA1-SM;state;4179;;;
CH-MAGDIF-AA2-SM;state;4180;;;
CH-MAGDIF-AA12-SC;state;4181;;;
CH-MAGDIF-AA9-SC;state;4182;;;
CH-MAGDIF-AE10-SC;state;4183;;;
CH-MAGDIF-AE17-SM;state;4184;;;
CH-MAGDIF-A19-SC;state;4185;;;
CH-MAGDIF-A20-SC;state;4186;;;
CH-MAGDIF-A21-SM;state;4187;;;
CH-MAGDIF-A22-SM;state;4188;;;
CH-INT-CGBT;state;4189;;;
CH-INT-CSA-RED-CGBT;state;4190;;;
CH-MAGDIF-SER-AUX-GE-CGBT;state;4191;;;
CH-INT-CS-SAI-CGBT;state;4192;;;
CH-INT-CSV-SM-CGBT;state;4193;;;
CH-INT-CSV-SC-CGBT;state;4194;;;
CH-INT-CS-PCI-CGBT;state;4195;;;
CH-INT-BAT-COND-CGBT;state;4196;;;
CH-MAGDIF-CS-BT-CGBT;state;4197;;;
CH-INT-CS-ITS1;state;4198;;;
CH-MAGDIF-MAN-CS-ITS1;state;4199;;;
CH-MAGDIF-BF10;state;4200;;;
CH-MAGDIF-BF11;state;4201;;;
CH-MAGDIF-BF13.1;state;4202;;;
CH-MAGDIF-BF13.2;state;4203;;;
CH-MAGDIF-BF13.3;state;4204;;;
CH-MAGDIF-BF14.1;state;4205;;;
CH-MAGDIF-BF14.2;state;4206;;;
CH-MAGDIF-BF14.3;state;4207;;;
CH-MAGDIF-BF15;state;4208;;;
CH-MAGDIF-METEO;state;4209;;;
CH-MAGDIF-BF19;state;4210;;;
CH-MAGDIF-BF20;state;4211;;;
CH-MAGDIF-BF21;state;4212;;;
CH-MAGDIF-BF22;state;4213;;;
CH-MAGDIF-BF23;state;4214;;;
CH-MAGDIF-BF24;state;4215;;;
CH-MAGDIF-OP-MOVISTAR;state;4216;;;
CH-MAGDIF-BF26;state;4217;;;
CH-MAGDIF-DET1-LAZO;state;4218;;;
CH-INT-CS-ITS2;state;4219;;;
CH-MAGDIF-MAN-CS-ITS2;state;4220;;;
CH-MAGDIF-BF27-SEM;state;4221;;;
CH-MAGDIF-BF28;state;4222;;;
CH-MAGDIF-BF29;state;4223;;;
CH-MAGDIF-BF30;state;4224;;;
CH-MAGDIF-BF34;state;4225;;;
CH-MAGDIF-BF32;state;4226;;;
CH-INT-CS-SAI;state;4227;;;
CH-MAGDIF-CSA-SAI-CS-SAI;state;4228;;;
CH-MAGDIF-CS-ITS1-SAI;state;4229;;;
CH-MAGDIF-CS-ITS2-SAI;state;4230;;;
CH-MAGDIF-CSG-GAL-SAI;state;4231;;;
CH-MAGDIF-CS-ITS-SAI;state;4232;;;
CH-MAGDIF-CS-PCI-SAI;state;4233;;;
CH-MAGDIF-CS-BT;state;4234;;;
CH-MAG-A1-BT;state;4235;;;
CH-MAG-E1-BT;state;4236;;;
CH-MAG-F1-BT;state;4237;;;
CH-MAG-F2-BT;state;4238;;;
CH-INT-CSV-CA;state;4239;;;
CH-MAGDIF-MAN-CSV-CA;state;4240;;;
CH-VENT-MAGDIF-VF1-CA;state;4241;;;
CH-VENT-MAGDIF-VF2-CA;state;4242;;;
CH-VENT-MAGDIF-VF3-CA;state;4243;;;
CH-VENT-MAGDIF-VF4-CA;state;4244;;;
CH-VENT-MAGDIF-VF5-CA;state;4245;;;
CH-VENT-MAGDIF-VF6-CA;state;4246;;;
CH-VENT-MAGDIF-VF7-CA;state;4247;;;
CH-VENT-MAGDIF-VF8-CA;state;4248;;;
CH-MAGDIF-RCAL-CV1-CA;state;4249;;;
CH-INT-CSV-MA;state;4250;;;
CH-MAGDIF-MAN-CSV-MA;state;4251;;;
CH-VENT-MAGDIF-VF1-MA;state;4252;;;
CH-VENT-MAGDIF-VF2-MA;state;4253;;;
CH-VENT-MAGDIF-VF3-MA;state;4254;;;
CH-VENT-MAGDIF-VF4-MA;state;4255;;;
CH-VENT-MAGDIF-VF5-MA;state;4256;;;
CH-VENT-MAGDIF-VF6-MA;state;4257;;;
CH-VENT-MAGDIF-VF7-MA;state;4258;;;
CH-VENT-MAGDIF-VF8-MA;state;4259;;;
CH-MAGDIF-RCAL-CV1-MA;state;4260;;;
CH-INT-CSG-GAL;state;4261;;;
CH-MAGDIF-GA1;state;4262;;;
CH-MAGDIF-GA2;state;4263;;;
CH-MAGDIF-GE1;state;4264;;;
CH-MAGDIF-GF6;state;4265;;;
CH-MAGDIF-GF9;state;4266;;;
CH-MAGDIF-CIRC-PRES;state;4267;;;
CH-MAGDIF-CS-ITS;state;4268;;;
CH-MAG-A1-ITS;state;4269;;;
CH-MAG-E1-ITS;state;4270;;;
CH-MAG-F1-ITS;state;4271;;;
CH-MAG-F2-ITS;state;4272;;;
CH-INT-CGBT-MT;state;4273;;;
CH-CONT-CONM-RED-CGBT;state;4274;;;
CH-CONT-CONM-GRUPO-CGBT;state;4275;;;
CH-EKOR-RPG-UCT;state;4276;;;
CH-MAGDIF-CGBT-ITS1;state;4277;;;
CH-MAGDIF-SMF-PEAJE;state;4278;;;
CH-MAGDIF-INF-VELO;state;4279;;;
CH-MAGDIF-VELOCIMETRO;state;4280;;;
COR-INT-CSA-RED-A;state;4281;;;
COR-MAGDIF-MAN-CSA-RED-A;state;4282;;;
COR-MAGDIF-A3-SM;state;4283;;;
COR-MAGDIF-A5-SM;state;4284;;;
COR-MAGDIF-A4-SM;state;4285;;;
COR-MAGDIF-A6-SM;state;4286;;;
COR-INT-CSA-SAI-A;state;4287;;;
COR-MAGDIF-MAN-CSA-SAI-A;state;4288;;;
COR-MAGDIF-AA12-SC;state;4289;;;
COR-MAGDIF-AA9-SC;state;4290;;;
COR-MAGDIF-AA1-SM;state;4291;;;
COR-MAGDIF-AA2-SM;state;4292;;;
COR-MAGDIF-AE10-SM;state;4293;;;
COR-MAGDIF-AE11-SC;state;4294;;;
COR-MAGDIF-A12-SC;state;4295;;;
COR-MAGDIF-A13-SM;state;4296;;;
COR-INT-CSA-RED-B;state;4297;;;
COR-MAGDIF-MAN-CSA-RED-B;state;4298;;;
COR-MAGDIF-A3-SC;state;4299;;;
COR-MAGDIF-A5-SC;state;4300;;;
COR-MAGDIF-A4-SC;state;4301;;;
COR-MAGDIF-A6-SC;state;4302;;;
COR-INT-CSA-SAI-B;state;4303;;;
COR-MAGDIF-MAN-CSA-SAI-B;state;4304;;;
COR-MAGDIF-AA1-SC;state;4305;;;
COR-MAGDIF-AA2-SC;state;4306;;;
COR-MAGDIF-AA12-SM;state;4307;;;
COR-MAGDIF-AA9-SM;state;4308;;;
COR-MAGDIF-AE-10-SC;state;4309;;;
COR-MAGDIF-AE11-SM;state;4310;;;
COR-MAGDIF-A14-SC;state;4311;;;
COR-MAGDIF-A15-SM;state;4312;;;
COR-INT-CGBT-A;state;4313;;;
COR-INT-CSA-RED-A-CGBT-A;state;4314;;;
COR-INT-CS-BT-CGBT-A;state;4315;;;
COR-MAGDIF-SER-AUX-GE-CGBT-A;state;4316;;;
COR-CONT-CONM-RED-CGBT-A;state;4317;;;
COR-CONT-CONM-GRUPO-CGBT-A;state;4318;;;
COR-INT-SAI-CGBT-A;state;4319;;;
COR-INT-CSV-A-MA-CGBT-A;state;4320;;;
COR-INT-CSV-A-CA-CGBT-A;state;4321;;;
COR-MAGDIF-CS-PCI-CGBT-A;state;4322;;;
COR-INT-BAT-COND-CGBT-A;state;4323;;;
COR-INT-CGBT-B;state;4324;;;
COR-INT-CSA-RED-B-CGBT-B;state;4325;;;
COR-INT-CS-BT-CGBT-B;state;4326;;;
COR-MAGDIF-SER-AUX-GE-CGBT-B;state;4327;;;
COR-MAGDIF-CUAD-SECC-CGBT-B;state;4328;;;
COR-CONT-CONM-RED-CGBT-B;state;4329;;;
COR-CONT-CONM-GRUPO-CGBT-B;state;4330;;;
COR-INT-SAI-CGBT-B;state;4331;;;
COR-INT-CSV-B-MA-CGBT-B;state;4332;;;
COR-INT-CSV-B-CA-CGBT-B;state;4333;;;
COR-INT-BAT-COND-CGBT-B;state;4334;;;
COR-INT-CS-ITS-A;state;4335;;;
COR-MAGDIF-MAN-CS-ITS-A;state;4336;;;
COR-MAGDIF-BF10-ITS1-A;state;4337;;;
COR-MAGDIF-BF11-ITS1-A;state;4338;;;
COR-MAGDIF-CGBT-ITS1-A;state;4339;;;
COR-MAGDIF-BF13.1-ITS1-A;state;4340;;;
COR-MAGDIF-BF13.2-ITS1-A;state;4341;;;
COR-MAGDIF-BF14.1-ITS1-A;state;4342;;;
COR-MAGDIF-BF14.2-ITS1-A;state;4343;;;
COR-MAGDIF-BF15-ITS1-A;state;4344;;;
COR-MAGDIF-BF19-ITS1-A;state;4345;;;
COR-MAGDIF-BF20-ITS1-A;state;4346;;;
COR-MAGDIF-BF21-ITS1-A;state;4347;;;
COR-MAGDIF-BF22-ITS1-A;state;4348;;;
COR-MAGDIF-BF23-ITS1-A;state;4349;;;
COR-MAGDIF-BF24-ITS1-A;state;4350;;;
COR-MAGDIF-BF25-ITS1-A;state;4351;;;
COR-MAGDIF-BF26-ITS1-A;state;4352;;;
COR-MAGDIF-BF27-ITS1-A;state;4353;;;
COR-MAGDIF-BF28-ITS1-A;state;4354;;;
COR-MAGDIF-OP-VODAFONE-ITS1-A;state;4355;;;
COR-MAGDIF-BF30-ITS1-A;state;4356;;;
COR-MAGDIF-BF31-ITS1-A;state;4357;;;
COR-MAGDIF-OP-MOVISTAR-ITS1-A;state;4358;;;
COR-MAGDIF-BF33-ITS1-A;state;4359;;;
COR-MAGDIF-BF34-ITS1-A;state;4360;;;
COR-MAGDIF-BF36-ITS1-A;state;4361;;;
COR-MAGDIF-DET-LAZO-ITS1-A;state;4362;;;
COR-INT-CS-ITS-B;state;4363;;;
COR-MAGDIF-MAN-CS-ITS-B;state;4364;;;
COR-MAGDIF-BF10-ITS1-B;state;4365;;;
COR-MAGDIF-BF11-ITS1-B;state;4366;;;
COR-MAGDIF-BF13.1-ITS1-B;state;4367;;;
COR-MAGDIF-BF13.2-ITS1-B;state;4368;;;
COR-MAGDIF-BF14.1-ITS1-B;state;4369;;;
COR-MAGDIF-BF14.2-ITS1-B;state;4370;;;
COR-MAGDIF-BF15-ITS1-B;state;4371;;;
COR-MAGDIF-BF19-ITS1-B;state;4372;;;
COR-MAGDIF-BF20-ITS1-B;state;4373;;;
COR-MAGDIF-BF21-ITS1-B;state;4374;;;
COR-MAGDIF-BF22-ITS1-B;state;4375;;;
COR-MAGDIF-BF23-ITS1-B;state;4376;;;
COR-MAGDIF-BF24-ITS1-B;state;4377;;;
COR-MAGDIF-BF25-ITS1-B;state;4378;;;
COR-MAGDIF-BF26-ITS1-B;state;4379;;;
COR-MAGDIF-BF27-ITS1-B;state;4380;;;
COR-MAGDIF-CGBT-ITS1-B;state;4381;;;
COR-MAGDIF-BF29-ITS1-B;state;4382;;;
COR-MAGDIF-BF30-ITS1-B;state;4383;;;
COR-MAGDIF-BF31-ITS1-B;state;4384;;;
COR-MAGDIF-BF33-ITS1-B;state;4385;;;
COR-MAGDIF-BF34-ITS1-B;state;4386;;;
